name,percentile
color_gr,0.68
color_gr,0.008
color_gr,0.9584
color_gr,0.7008
color_gr,0.4816
color_gr,0.8128
color_gr,0.888
color_gr,0.848
color_gr,0.6144
color_gr,1.0
color_gr,0.5712
color_gr,0.1648
color_gr,0.2592
color_gr,0.5952
color_gr,0.3312
color_gr,0.0
color_gr,0.2912
color_gr,0.208
color_gr,0.9984
color_gr,0.9072
color_gr,0.7136
color_gr,0.52
color_gr,1.0
color_gr,0.4352
color_gr,0.6528
color_gr,0.4992
color_gr,0.9952
color_gr,0.5104
color_gr,0.6144
color_gr,0.6608
color_gr,0.1296
color_gr,0.2288
color_gr,0.2176
color_gr,0.3776
color_gr,0.248
color_gr,0.8784
color_gr,0.1328
color_gr,0.1984
color_gr,0.2704
color_gr,0.584
color_gr,0.992
color_gr,0.1664
color_gr,0.1024
color_gr,0.928
color_gr,0.9344
color_gr,0.5424
color_gr,0.048
color_gr,0.5744
color_gr,0.272
color_gr,0.1088
color_gr,0.4544
color_gr,0.8608
color_gr,0.5696
color_gr,0.616
color_gr,0.7456
color_gr,0.1536
color_gr,0.0912
color_gr,0.5888
color_gr,0.4064
color_gr,0.7456
color_gr,0.7712
color_gr,0.4464
color_gr,0.9872
color_gr,0.5744
color_gr,0.4112
color_gr,0.568
color_gr,0.5584
color_gr,0.0848
color_gr,0.8048
color_gr,0.7792
color_gr,0.2096
color_gr,0.968
color_gr,0.704
color_gr,0.3776
color_gr,0.3408
color_gr,0.1648
color_gr,0.6336
color_gr,0.4416
color_gr,0.0528
color_gr,0.9856
color_gr,0.056
color_gr,0.5728
color_gr,0.3472
color_gr,0.6352
color_gr,0.8016
color_gr,0.2464
color_gr,0.6672
color_gr,0.2144
color_gr,0.2464
color_gr,0.4016
color_gr,0.68
color_ri,0.784
color_ri,0.6416
color_ri,0.2944
color_ri,0.9392
color_ri,0.0896
color_ri,0.5024
color_ri,0.032
color_ri,0.9408
color_ri,0.792
color_ri,0.4672
color_ri,0.7056
color_ri,0.84
color_ri,0.7264
color_ri,0.8176
color_ri,0.7536
color_ri,0.624
color_ri,0.0272
color_ri,0.9424
color_ri,0.3584
color_ri,0.6928
color_ri,0.8144
color_ri,0.6784
color_ri,0.3824
color_ri,0.6208
color_ri,0.2176
color_ri,0.7952
color_ri,0.8736
color_ri,0.5744
color_ri,0.2
color_ri,0.7248
color_ri,0.5296
color_ri,0.2624
color_ri,0.4448
color_ri,0.5456
color_ri,0.9136
color_ri,0.88
color_ri,0.3568
color_ri,0.6368
color_ri,0.9296
color_ri,0.04
color_ri,0.368
color_ri,0.1472
color_ri,0.6672
color_ri,0.088
color_ri,0.5168
color_ri,0.6848
color_ri,0.1088
color_ri,0.0896
color_ri,0.6928
color_ri,0.5904
color_ri,0.6768
color_ri,0.8688
color_ri,0.8704
color_ri,0.152
color_ri,0.6496
color_ri,0.7744
color_ri,0.264
color_ri,0.0224
color_ri,0.8848
color_ri,0.0912
color_ri,0.2176
color_ri,0.392
color_ri,0.6608
color_ri,0.4944
color_ri,0.9936
color_ri,0.6192
color_ri,0.968
color_ri,0.6832
color_ri,0.3408
color_ri,0.4032
color_ri,0.7968
color_ri,0.888
color_ri,0.48
color_ri,0.6336
color_ri,0.4896
color_ri,0.6928
color_ri,0.2976
color_ri,0.7456
color_ri,0.0912
color_ri,0.0976
color_ri,0.9904
color_ri,0.2688
color_ri,0.1248
color_ri,0.5776
color_ri,0.7136
color_ri,0.976
color_ri,0.6224
color_ri,0.0096
color_ri,0.0784
color_ri,0.9888
color_ri,0.8592
color_ri,0.2064
color_ri,0.7504
color_ri,0.8864
color_ri,0.6
color_ri,0.4256
color_ri,0.0656
color_ri,0.5824
color_ri,0.9408
color_ri,0.3216
color_ri,0.9552
color_ri,0.9168
color_ri,0.0736
color_ri,0.7968
color_ri,0.5648
color_ri,0.3664
color_ri,0.7808
color_ri,0.2928
color_ri,0.2976
color_ri,0.3232
color_ri,0.1008
color_ri,0.1056
color_ri,0.44
color_ri,0.2416
color_ri,0.504
color_ri,0.2928
color_ri,0.1664
color_ri,0.0544
color_ri,0.104
color_ri,0.64
color_ri,0.5296
color_ri,0.4224
color_ri,0.8032
color_ri,0.4576
color_ri,0.2624
color_ri,0.968
color_ri,0.032
color_ri,1.0
color_ri,0.6432
color_ri,0.6976
color_ri,0.4224
color_ri,0.024
color_ri,0.4176
color_ri,0.2128
color_ri,0.7568
color_ri,0.872
color_ri,0.96
color_ri,0.6864
color_ri,0.088
color_ri,0.8272
color_ri,0.824
color_ri,0.3216
color_ri,0.464
color_ri,0.4352
color_ri,0.0096
color_ri,0.9072
color_ri,0.8928
color_ri,0.3664
color_ri,0.5632
color_ri,0.1472
color_ri,0.432
color_ri,0.9488
color_ri,0.0144
color_ri,0.864
color_ri,0.4144
color_ri,0.4176
color_ri,0.1696
color_ri,0.5856
color_ri,0.456
color_ri,0.0752
color_ri,0.0256
color_ri,0.6688
color_ri,0.0416
color_ri,0.5088
color_ri,0.0048
color_ri,0.8528
color_ri,0.1808
color_ri,0.4304
color_ri,0.0192
color_ri,0.7904
color_ri,0.6624
color_ri,0.664
color_ri,0.8
color_ri,0.8064
color_ri,0.408
color_ri,0.9344
color_ri,0.8656
color_ri,0.6992
color_ri,0.528
color_ri,0.7952
color_ri,0.9696
color_ri,0.9552
color_ri,0.3552
color_ri,0.016
color_ri,0.504
color_ri,0.0656
color_ri,0.8224
color_ri,0.712
color_ri,0.5008
color_ri,0.9312
color_ri,0.9712
color_ri,0.3808
color_ri,0.6528
color_ri,0.5968
color_ri,0.7072
color_ri,0.0672
color_ri,0.2352
color_ri,0.1712
color_ri,0.2752
color_ri,0.1024
color_ri,0.264
color_ri,0.6304
color_ri,0.2768
color_ri,0.0672
color_ri,0.976
color_ri,0.6848
color_ri,0.496
color_ri,0.9776
color_ri,0.4688
color_ri,0.5424
color_ri,0.936
color_ri,0.584
color_ri,0.4432
color_ri,0.5984
color_ri,0.1744
color_ri,0.4368
color_ri,0.0816
color_ri,0.3712
color_ri,0.2224
color_ri,0.208
color_ri,0.5296
color_ri,0.984
color_ri,0.032
color_ri,0.3232
color_ri,0.6112
color_ri,0.608
color_ri,0.6736
color_ri,0.52
color_ri,0.1984
color_ri,0.0416
color_ri,0.464
color_ri,0.4272
color_ri,0.0016
color_ri,0.0592
color_ri,0.7504
color_ri,0.792
color_ri,0.2416
color_ri,0.2128
color_ri,0.4672
color_ri,0.6944
color_ri,0.5936
color_ri,0.4128
color_ri,0.952
color_ri,0.5856
color_ri,0.8352
color_ri,0.1296
color_ri,0.9792
color_ri,0.9984
color_ri,0.104
color_ri,0.968
color_ri,0.408
color_ri,0.3392
color_ri,0.6416
color_ri,0.04
color_ri,0.4128
color_ri,0.512
color_ri,0.9456
color_ri,0.4224
color_ri,0.2272
color_ri,0.0448
color_ri,0.7296
color_ri,0.8384
color_ri,0.3344
color_ri,0.016
color_ri,0.3728
color_ri,0.5936
color_ri,0.1488
color_ri,0.0096
color_ri,0.5072
color_ri,0.8512
color_ri,0.9152
color_ri,0.3488
color_ri,0.8272
color_ri,0.288
color_ri,0.7232
color_ri,0.6896
color_ri,0.24
color_ri,0.9024
color_ri,0.5392
color_ri,0.0256
color_ri,0.0768
color_ri,0.48
color_ri,0.216
color_ri,0.6112
color_ri,0.936
color_ri,0.7472
color_ri,0.4448
color_ri,0.6896
color_ri,0.3984
color_ri,0.9824
color_ri,0.4288
color_ri,0.1472
color_ri,0.0224
color_ri,0.0832
color_ri,0.2928
color_ri,0.3984
color_ri,0.2672
color_ri,0.7264
color_ri,0.936
color_ri,0.5328
color_ri,0.1088
color_ri,0.1232
color_ri,0.0784
color_ri,0.3136
color_ri,0.0016
color_ri,0.488
color_ri,0.8096
color_ri,0.0368
color_ri,0.376
color_ri,1.0
color_ri,0.9456
color_ri,0.5168
color_ri,0.7648
color_ri,0.0144
color_ri,0.8
color_ri,0.1888
color_ri,0.5168
color_ri,0.4704
color_ri,0.776
color_ri,0.3248
color_ri,0.1616
color_ri,0.7264
color_ri,0.0576
color_ri,0.3744
color_ri,0.352
color_ri,0.3696
color_ri,0.1392
color_ri,0.3248
color_ri,0.392
color_ri,0.9968
color_ri,0.4
color_ri,0.896
color_ri,0.6976
color_ri,0.2544
color_ri,0.336
color_ri,0.6272
color_ri,0.6656
color_ri,0.2032
color_ri,0.3632
color_ri,0.424
color_ri,0.6912
color_ri,0.5872
color_ri,0.5184
color_ri,0.8832
color_ri,0.984
color_ri,0.7072
color_ri,0.4976
color_ri,0.5216
color_ri,0.6768
color_ri,0.1712
color_ri,0.0144
color_ri,0.8688
color_ri,0.2832
color_ri,0.96
color_ri,0.7936
color_ri,0.152
color_ri,0.504
color_ri,0.8832
color_ri,0.176
color_ri,0.6032
color_ri,0.9488
color_ri,0.0928
color_ri,0.3408
color_ri,0.496
color_ri,0.0992
color_ri,0.8304
color_ri,0.5488
color_ri,0.9328
color_ri,0.7856
color_ri,0.4112
color_ri,0.8064
color_ri,0.672
color_ri,0.2192
color_ri,0.7088
color_ri,0.2992
color_ri,0.896
color_ri,0.7792
color_ri,0.7264
color_ri,0.8656
color_ri,0.1264
color_ri,0.088
color_ri,0.3088
color_ri,0.1664
color_ri,0.992
color_ri,0.8528
color_ri,0.984
color_ri,0.0256
color_ri,0.9648
color_ri,0.2112
color_ri,0.3648
color_ri,0.8512
color_ri,0.4704
color_ri,0.048
color_ri,0.0448
color_ri,0.8224
color_ri,0.5616
color_ri,0.8352
color_ri,0.3504
color_ri,0.0176
color_ri,0.5968
color_ri,0.6576
color_ri,0.672
color_ri,0.3952
color_ri,0.744
color_ri,0.6864
color_ri,0.1584
color_ri,0.2096
color_ri,0.0112
color_ri,0.6592
color_ri,0.512
color_ri,0.0016
color_ri,0.336
color_ri,0.1648
color_ri,0.6656
color_ri,0.2592
color_ri,0.504
color_ri,0.9536
color_ri,0.4592
color_ri,0.8624
color_ri,0.4832
color_ri,0.504
color_ri,0.4128
color_ri,0.3264
color_ri,0.2272
color_ri,0.0
color_ri,0.6448
color_ri,0.752
color_ri,0.4144
color_ri,0.2736
color_ri,0.9456
color_ri,0.9488
color_ri,0.2
color_ri,0.6848
color_ri,0.4
color_ri,0.7216
color_ri,0.9088
color_ri,0.9024
color_ri,0.232
color_ri,0.2912
color_ri,0.0528
color_ri,0.9104
color_ri,0.3728
color_ri,0.4592
color_ri,0.2
color_ri,0.5648
color_ri,0.768
color_ri,0.0432
color_ri,0.0848
color_ri,0.8528
color_ri,0.1712
color_ri,0.4128
color_ri,0.9216
color_ri,0.2368
color_ri,0.6128
color_ri,0.8512
color_ri,0.288
color_ri,0.952
color_ri,0.0736
color_ri,0.7888
color_ri,0.7792
color_ri,0.3696
color_ri,0.1168
color_ri,0.208
color_ri,0.3584
color_ri,0.9424
color_ri,0.384
color_ri,0.712
color_ri,0.2944
color_ri,0.3072
color_ri,0.3056
color_ri,0.3232
color_ri,0.6832
color_ri,0.8448
color_ri,0.4672
color_ri,0.1952
color_iz,0.1616
color_iz,0.7488
color_iz,0.5904
color_iz,0.3568
color_iz,0.9312
color_iz,0.0592
color_iz,0.1504
color_iz,0.2208
color_iz,0.6512
color_iz,0.2992
color_iz,0.0048
color_iz,0.1504
color_iz,0.504
color_iz,0.8416
color_iz,0.0656
color_iz,0.6224
color_iz,0.3536
color_iz,0.5648
color_iz,0.6144
color_iz,0.5648
color_iz,0.8272
color_iz,0.432
color_iz,0.5792
color_iz,0.28
color_iz,0.8176
color_iz,0.7552
color_iz,0.2128
color_iz,0.6016
color_iz,0.1136
color_iz,0.5968
color_iz,0.0016
color_iz,0.0368
color_iz,0.8768
color_iz,0.1472
color_iz,0.8096
color_iz,0.4784
color_iz,0.8976
color_iz,0.4432
color_iz,0.496
color_iz,0.6608
color_iz,0.3824
color_iz,0.5408
color_iz,0.2768
color_iz,0.0448
color_iz,0.1616
color_iz,0.1216
color_iz,0.2304
color_iz,0.6176
color_iz,0.7616
color_iz,0.168
color_iz,0.984
color_iz,0.1552
color_iz,0.0064
color_iz,0.0192
color_iz,0.4032
color_iz,0.4128
color_iz,0.6784
color_iz,0.8448
color_iz,0.3952
color_iz,0.3392
color_iz,0.7024
color_iz,0.4208
color_iz,0.1168
color_iz,0.7152
color_iz,0.2256
color_iz,0.0752
color_iz,0.5088
color_iz,0.7984
color_iz,0.8656
color_iz,0.5872
color_iz,0.2192
color_iz,0.0496
color_iz,0.2016
color_iz,0.3152
color_iz,0.528
color_iz,0.8064
color_iz,0.2272
color_iz,0.968
color_iz,0.9248
color_iz,0.104
color_iz,0.1376
color_iz,0.912
color_iz,0.8816
color_iz,0.8688
color_iz,0.7664
color_iz,0.2832
color_iz,0.6112
color_iz,1.0
color_iz,0.976
color_iz,0.056
color_iz,0.0368
color_iz,0.7456
color_iz,0.3312
color_iz,0.6288
color_iz,0.68
color_iz,0.8224
color_iz,0.7904
color_iz,0.2528
color_iz,0.2704
color_iz,0.8784
color_iz,0.0064
color_iz,0.1888
color_iz,0.6368
color_iz,0.7216
color_iz,0.5104
color_iz,0.7536
color_iz,0.6096
color_iz,0.8352
color_iz,0.7632
color_iz,0.76
color_iz,0.9392
color_iz,0.9792
color_iz,0.5712
color_iz,0.5344
color_iz,0.5936
color_iz,0.104
color_iz,0.296
color_iz,0.0992
color_iz,0.352
color_iz,0.3808
color_iz,0.1088
color_iz,0.2448
color_iz,0.3136
color_iz,0.3776
color_iz,0.8208
color_iz,0.5136
color_iz,0.9504
color_iz,0.6112
color_iz,0.4176
color_iz,0.5552
color_iz,0.304
color_iz,0.0256
color_iz,0.44
color_iz,0.4736
color_iz,0.392
color_iz,0.096
color_iz,0.04
color_iz,0.5872
color_iz,0.6816
color_iz,0.1232
color_iz,0.0864
color_iz,0.608
color_iz,0.824
color_iz,0.456
color_iz,0.9232
color_iz,0.4992
color_iz,0.4928
color_iz,0.4576
color_iz,0.2352
color_iz,0.3952
color_iz,0.528
color_iz,0.3104
color_iz,0.56
color_iz,0.656
color_iz,0.7568
color_iz,0.1184
color_iz,0.9616
color_iz,0.2704
color_iz,0.5552
color_iz,0.3456
color_iz,0.4784
color_iz,0.6688
color_iz,0.864
color_iz,1.0
color_iz,0.9392
color_iz,0.04
color_iz,0.2896
color_iz,0.9616
color_iz,0.0592
color_iz,0.064
color_iz,0.0224
color_iz,0.0768
color_iz,0.1008
color_iz,0.4688
color_iz,0.4096
color_iz,0.0832
color_iz,0.7296
color_iz,0.3936
color_iz,0.3552
color_iz,0.5232
color_iz,0.0
color_iz,0.6416
color_iz,0.2048
color_iz,0.528
color_iz,0.512
color_iz,0.8
color_iz,0.2576
color_iz,0.048
color_iz,0.536
color_iz,0.1504
color_iz,0.4064
color_iz,0.1584
color_iz,0.192
color_iz,0.5328
color_iz,0.6352
color_iz,0.2944
color_iz,0.664
color_iz,0.344
color_iz,0.1792
color_iz,0.048
color_iz,0.8912
color_iz,0.1152
color_iz,0.1856
color_iz,0.9664
color_iz,0.072
color_iz,0.0272
color_iz,0.8768
color_iz,0.568
color_iz,0.2944
color_iz,0.5712
color_iz,0.7904
color_iz,0.5024
color_iz,0.0896
color_iz,0.6112
color_iz,0.944
color_iz,0.6944
color_iz,0.408
color_iz,0.3152
color_iz,0.4576
color_iz,0.3456
color_iz,0.4784
color_iz,0.0576
color_iz,0.9264
color_iz,0.8896
color_iz,0.6368
color_iz,0.4624
color_iz,0.4752
color_iz,0.2992
color_iz,0.9984
color_iz,0.1184
color_iz,0.088
color_iz,0.9456
color_iz,0.5584
color_iz,0.8544
color_iz,0.6416
color_iz,0.2256
color_iz,0.8896
color_iz,0.7744
color_iz,0.9696
color_iz,0.4048
color_iz,0.72
color_iz,0.4048
color_iz,0.1152
color_iz,0.2208
color_iz,0.168
color_iz,0.5136
color_iz,0.352
color_iz,0.304
color_iz,0.352
color_iz,0.2352
color_iz,0.8224
color_iz,0.912
color_iz,0.6592
color_iz,0.3808
color_iz,0.424
color_iz,0.6528
color_iz,0.0224
color_iz,0.8864
color_iz,0.6928
color_iz,0.9984
color_iz,0.024
color_iz,0.3584
color_iz,0.256
color_iz,0.168
color_iz,0.6816
color_iz,0.2688
color_iz,0.6272
color_iz,0.9984
color_iz,0.104
color_iz,0.5232
color_iz,0.72
color_iz,0.024
color_iz,0.3072
color_iz,0.0
color_iz,0.0976
color_iz,0.0064
color_iz,0.2352
color_iz,0.4768
color_iz,0.2784
color_iz,0.1296
color_iz,0.9568
color_iz,0.1456
color_iz,0.2832
color_iz,0.9104
color_iz,0.0368
color_iz,0.4784
color_iz,0.5296
color_iz,0.12
color_iz,0.5488
color_iz,0.4192
color_iz,0.2736
color_iz,0.6272
color_iz,0.7168
color_iz,0.2976
color_iz,0.0048
color_iz,0.9344
color_iz,0.496
color_iz,0.16
color_iz,0.3936
color_iz,0.5008
color_iz,0.7728
color_iz,0.8128
color_iz,0.7008
color_iz,0.1792
color_iz,0.9456
color_iz,0.4432
color_iz,0.6048
color_iz,0.9824
color_iz,0.3296
color_iz,0.9648
color_iz,0.9104
color_iz,0.4896
color_iz,0.216
color_iz,0.8912
color_iz,0.9328
color_iz,0.2016
color_iz,0.1056
color_iz,0.2928
color_iz,0.6384
color_iz,0.9936
color_iz,0.1808
color_iz,0.6
color_iz,0.176
color_iz,0.7664
color_iz,0.1648
color_iz,0.4096
color_iz,0.6944
color_iz,0.136
color_iz,0.6032
color_iz,0.2368
color_iz,0.208
color_iz,0.256
color_iz,0.0368
color_iz,0.8208
color_iz,0.5232
color_iz,0.5552
color_iz,0.4272
color_iz,0.36
color_iz,0.552
color_iz,0.2768
color_iz,0.2608
color_iz,0.0976
color_iz,0.848
color_iz,0.6448
color_iz,0.2896
color_iz,0.1136
color_iz,0.7856
color_iz,0.8928
color_iz,0.6304
color_iz,0.3472
color_iz,0.9824
color_iz,0.1088
color_iz,0.2416
color_iz,0.0544
color_iz,0.0656
color_iz,0.4576
color_iz,0.3824
color_iz,0.0528
color_iz,0.2256
color_iz,0.4624
color_iz,0.536
color_iz,0.952
color_iz,0.0064
color_iz,0.1296
color_iz,0.3584
color_iz,0.2912
color_iz,0.2352
color_iz,0.5776
color_iz,0.2096
color_iz,0.2464
color_iz,0.2896
color_iz,0.2304
color_iz,0.3376
color_iz,0.68
color_iz,0.3232
color_iz,0.0192
color_iz,0.2304
color_iz,0.7872
color_iz,0.4112
color_iz,0.7168
color_iz,0.5536
color_iz,0.0192
color_iz,0.2992
color_iz,0.1904
color_iz,0.3696
color_iz,0.4144
color_iz,0.6288
color_iz,0.4784
color_iz,0.392
color_iz,0.4368
color_iz,0.3792
color_iz,0.6864
color_iz,0.3072
color_iz,0.2192
color_iz,0.3824
color_iz,0.4832
color_iz,0.0656
color_iz,0.8416
color_iz,0.768
color_iz,0.7296
color_iz,0.2016
color_iz,0.288
color_iz,0.0752
color_iz,0.8128
color_iz,0.568
color_iz,0.9744
color_iz,0.1488
color_iz,0.5408
color_iz,0.856
color_iz,0.5136
color_iz,0.8976
color_iz,0.5888
color_iz,0.6896
color_iz,0.6176
color_iz,0.8544
color_iz,0.7904
color_iz,0.072
color_iz,0.9728
color_iz,0.4288
color_iz,0.88
color_iz,0.2176
color_iz,0.1424
color_iz,0.0624
color_iz,0.552
color_iz,0.768
color_iz,0.5776
color_iz,0.336
color_iz,0.208
color_iz,0.9648
color_iz,0.2448
color_iz,0.0304
color_iz,0.056
color_iz,0.1408
color_iz,0.3088
color_iz,0.7168
color_iz,0.1072
color_iz,0.7408
color_iz,0.8864
color_iz,0.7184
color_iz,0.8
color_iz,0.0256
color_iz,0.0864
color_iz,0.7712
color_iz,0.0992
color_iz,0.6016
color_iz,0.5728
color_iz,0.7904
color_iz,0.6592
color_iz,0.4848
color_iz,0.7168
color_iz,0.6208
color_iz,0.3824
color_iz,0.2528
color_iz,0.7664
color_iz,0.0032
color_iz,0.5344
color_iz,0.4256
color_iz,0.9616
color_iz,0.2992
color_iz,0.1584
color_iz,0.7184
color_iz,0.4768
color_iz,0.1664
color_iz,0.7856
color_iz,0.52
color_iz,0.376
color_iz,0.1296
color_iz,0.7728
color_iz,0.368
color_iz,0.6528
color_iz,0.1136
color_iz,0.1776
color_iz,0.8976
color_iz,0.6976
color_iz,0.1312
