N,first,second,diff,diff_sd,field,sample_i
474,0.13143377784095342,0.13660273918968996,-0.005168961348736513,0.00438062214429251,color_ri,193
474,0.1559046160971593,0.16431280534659465,-0.008408189249435337,0.004437523981615246,color_iz,193
135,0.05185185185185185,0.0962962962962963,-0.044444444444444446,0.024584252683524307,missed_stars,194
339,0.05014749262536873,0.0029498525073746312,0.0471976401179941,0.011534617678365151,missed_galaxies,194
474,0.13803470920019187,0.1187080013716933,0.01932670782849862,0.0036526207771606827,position,194
474,0.1347371343912338,0.11345184744037326,0.021285286950860526,0.006336402004907457,flux_r_mag,194
474,0.285645143040213,0.23495028190168377,0.050694861138529175,0.012583745047095968,flux_r_nmgy,194
134,10.167025736012736,10.830286165710657,-0.6632604296979328,0.36569847307888137,gal_angle_deg,194
161,0.2205081057411424,0.1711676938259749,0.04934041191516739,0.012715808181954485,gal_frac_dev,194
161,0.10913582885609857,0.062187783702375,0.046948045153723576,0.008762541689449878,gal_axis_ratio,194
161,0.5032686165894343,0.38014400396189324,0.123124612627541,0.03852515604883087,gal_radius_px,194
474,0.39974237197683676,0.3784829616260904,0.02125941035074646,0.011684714196812178,color_ug,194
474,0.14939658546033824,0.1472901162888369,0.0021064691715013796,0.003822974903581979,color_gr,194
474,0.14179326353551366,0.14118392718360614,0.0006093363519075097,0.005252341633268161,color_ri,194
474,0.16674419172473567,0.17391746997699858,-0.0071732782522629605,0.005876043626114709,color_iz,194
126,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.024177057478933034,missed_stars,195
348,0.06609195402298851,0.011494252873563218,0.05459770114942529,0.013337106439332927,missed_galaxies,195
474,0.14293606757372732,0.12370529866436734,0.019230768909359985,0.0037276244177534305,position,195
474,0.13745655109480212,0.11304661808136415,0.02440993301343798,0.00584096332947627,flux_r_mag,195
474,0.2959069926728099,0.2309694636578836,0.06493752901492632,0.015544637101321451,flux_r_nmgy,195
139,10.357385924366918,11.169540810285016,-0.8121548859181038,0.5542908467443642,gal_angle_deg,195
170,0.21909070278718504,0.17037586704917818,0.04871483573800692,0.012771003945318622,gal_frac_dev,195
170,0.1430709323494784,0.08173302366012772,0.06133790868935065,0.009518270968159787,gal_axis_ratio,195
170,0.7183201054490752,0.5190678031334456,0.19925230231562954,0.037966064335362794,gal_radius_px,195
474,0.4274871174270873,0.4014056898561857,0.02608142757090141,0.010783241620031152,color_ug,195
474,0.14989146318920418,0.1597274936787691,-0.009836030489564822,0.003332472408598954,color_gr,195
474,0.1529299261685561,0.1526215629474282,0.0003083632211279415,0.005029913972312069,color_ri,195
474,0.1895537987459029,0.20483717218323116,-0.015283373437328288,0.0064480665591408505,color_iz,195
140,0.09285714285714286,0.11428571428571428,-0.02142857142857143,0.022822108299205682,missed_stars,196
334,0.038922155688622756,0.0029940119760479044,0.03592814371257485,0.010198821135719014,missed_galaxies,196
474,0.14380635928796281,0.12588174973829644,0.01792460954966642,0.0030694527311441165,position,196
474,0.1527489670998958,0.11178998787330766,0.04095897922658815,0.00705944451869123,flux_r_mag,196
474,0.36900685482136064,0.25706897177904814,0.11193788304231247,0.016954851151825608,flux_r_nmgy,196
123,9.101321210916485,9.338770184395342,-0.23744897347885807,0.4722325271229283,gal_angle_deg,196
155,0.24309176939193247,0.1700011560787103,0.07309061331322218,0.013205288923025242,gal_frac_dev,196
155,0.1226404055628928,0.0772218693801739,0.04541853618271886,0.009053730268825801,gal_axis_ratio,196
155,0.5948844227710166,0.3893614213288966,0.2055230014421204,0.05297390550969288,gal_radius_px,196
474,0.36436109991847504,0.356532234410779,0.007828865507695874,0.009812326056901048,color_ug,196
474,0.13456263956935996,0.1448071401041283,-0.010244500534768332,0.003345979636034798,color_gr,196
474,0.11343246884216866,0.12830845309263567,-0.01487598425046701,0.005211401424836736,color_ri,196
474,0.15154755788967897,0.17048035880555606,-0.018932800915877082,0.00602454066705644,color_iz,196
134,0.1044776119402985,0.09701492537313433,0.007462686567164179,0.025664555240625022,missed_stars,197
340,0.05,0.0,0.05,0.011837144676833796,missed_galaxies,197
474,0.11951112060408059,0.10646437609540181,0.013046744508678787,0.0032912294514239023,position,197
474,0.11737484156665831,0.09829109359772233,0.019083747968935985,0.006292432588901722,flux_r_mag,197
474,0.2629485860420237,0.22528828603408377,0.03766030000793992,0.011800537393013497,flux_r_nmgy,197
127,10.27471367898685,11.481489653660589,-1.206775974673734,0.4233759397629941,gal_angle_deg,197
164,0.19709664756201214,0.14298269040676087,0.05411395715525129,0.012253340337593975,gal_frac_dev,197
164,0.10965995751641505,0.08046957234493186,0.029190385171483223,0.007228820753238635,gal_axis_ratio,197
164,0.6060420031765683,0.3624756685749564,0.2435663346016124,0.07032623871506204,gal_radius_px,197
474,0.37785621884011344,0.36898870918876076,0.008867509651352603,0.009652387217890586,color_ug,197
474,0.1463188210284949,0.15024928125122378,-0.003930460222728865,0.003455882157192078,color_gr,197
474,0.13575529018656218,0.132396103456483,0.0033591867300791826,0.0050494758146021656,color_ri,197
474,0.1743570390054201,0.17869076520006952,-0.00433372619464943,0.0063578893038270645,color_iz,197
113,0.10619469026548672,0.09734513274336283,0.008849557522123894,0.025582941017507035,missed_stars,198
361,0.05263157894736842,0.00554016620498615,0.04709141274238227,0.011768778828946285,missed_galaxies,198
474,0.14494224809193793,0.12007202491223991,0.024870223179698,0.004431779392586462,position,198
474,0.1429469381153803,0.11323547331666413,0.0297114647987162,0.005696933157640541,flux_r_mag,198
474,0.3168370176072095,0.24673048208466913,0.07010653552254027,0.01319225333402515,flux_r_nmgy,198
135,8.47846687099083,9.846099782714184,-1.367632911723351,0.6026545003318557,gal_angle_deg,198
175,0.25500660123051205,0.17813108639330508,0.07687551483720703,0.013059549140180354,gal_frac_dev,198
175,0.13683416133241588,0.07731254755268575,0.05952161377973011,0.009210856067380615,gal_axis_ratio,198
175,0.7111082681472154,0.43602264443210614,0.27508562371510925,0.048189399823741534,gal_radius_px,198
474,0.41008489070137616,0.3886809746702982,0.021403916031077816,0.009388972911982336,color_ug,198
474,0.16152466684466482,0.16053941420817364,0.000985252636491173,0.0040743866560176804,color_gr,198
474,0.14336383076629977,0.14544853323505863,-0.002084702468758878,0.005911696500746018,color_ri,198
474,0.1817941701676825,0.1953072760212994,-0.013513105853616831,0.005475581557074927,color_iz,198
129,0.08527131782945736,0.046511627906976744,0.03875968992248062,0.022517345036089646,missed_stars,199
345,0.07536231884057971,0.014492753623188406,0.06086956521739131,0.013449109746432198,missed_galaxies,199
474,0.13770475102812688,0.12180934316821039,0.01589540785991645,0.0031612125297563135,position,199
474,0.1277436073323386,0.1088202964976588,0.018923310834679827,0.004440273809472413,flux_r_mag,199
474,0.29646500621217337,0.22493158112012357,0.07153342509204978,0.01077079375476266,flux_r_nmgy,199
128,11.350853705288129,12.750702796521805,-1.399849091233682,0.4550808449731379,gal_angle_deg,199
157,0.24648883579929967,0.1622248190705198,0.08426401672877991,0.013969247283571552,gal_frac_dev,199
157,0.13297644860004007,0.08396121082515287,0.04901523777488714,0.008290659679933445,gal_axis_ratio,199
157,0.5891678161403541,0.34863002161369405,0.2405377945266604,0.04544710272379744,gal_radius_px,199
474,0.407043620411933,0.37618143060968623,0.030862189802246674,0.010438768329831715,color_ug,199
474,0.1515961925312966,0.15004123058426294,0.0015549619470336092,0.0034013971188267007,color_gr,199
474,0.11828965153240256,0.1230018647269723,-0.004712213194569775,0.004788974132390459,color_ri,199
474,0.16496517708733607,0.1781469991204348,-0.013181822033098704,0.005354188492274884,color_iz,199
158,0.08227848101265822,0.11392405063291139,-0.03164556962025317,0.023394121175000743,missed_stars,200
316,0.0379746835443038,0.012658227848101266,0.02531645569620253,0.011593781994965418,missed_galaxies,200
474,0.13448678927107133,0.118789075483674,0.015697713787397274,0.003400840796365077,position,200
474,0.14121772575611574,0.11449897864489551,0.02671874711122021,0.005603335126421257,flux_r_mag,200
474,0.30862716064612833,0.24781133243456235,0.060815828211565975,0.014596587319646071,flux_r_nmgy,200
126,10.247814830678527,11.122359241239886,-0.8745444105613601,0.6280357810770497,gal_angle_deg,200
154,0.26211327898936176,0.16283759471646184,0.09927568427289987,0.014017995795277693,gal_frac_dev,200
154,0.13117398605024266,0.08050701464022567,0.05066697141001695,0.009118139388556873,gal_axis_ratio,200
154,0.6564830377368056,0.3624127497235126,0.2940702880132931,0.06476747020008307,gal_radius_px,200
474,0.42276127422700605,0.4165437380386656,0.006217536188340369,0.009664302909605342,color_ug,200
474,0.15553327028293623,0.15073511038078533,0.004798159902150968,0.003482673082360217,color_gr,200
474,0.12375615097191497,0.12010323192657027,0.003652919045344703,0.005004752926827962,color_ri,200
474,0.15471626909301459,0.16283395992735233,-0.008117690834337802,0.004712637192047315,color_iz,200
135,0.1111111111111111,0.06666666666666667,0.044444444444444446,0.02039673654232191,missed_stars,201
339,0.05014749262536873,0.014749262536873156,0.035398230088495575,0.01219637363319869,missed_galaxies,201
474,0.14872288734716477,0.1308601699495278,0.017862717397636958,0.003990338834027125,position,201
474,0.15012053522825314,0.11583413107818798,0.03428640415006515,0.006135039664839801,flux_r_mag,201
474,0.33767866611330843,0.24735199594152893,0.09032667017177944,0.017199351139516608,flux_r_nmgy,201
128,8.11192592324332,8.873102850015947,-0.7611769267726259,0.40461244645606287,gal_angle_deg,201
158,0.2541802109213335,0.17946541332423527,0.07471479759709813,0.012452814668374518,gal_frac_dev,201
158,0.10900126412654525,0.0835649499234823,0.025436314203062863,0.006499803866911127,gal_axis_ratio,201
158,0.6715112200258087,0.39320558709712927,0.27830563292867944,0.05821941355641713,gal_radius_px,201
474,0.4384183601994185,0.4255551861280574,0.01286317407136103,0.011676505208964063,color_ug,201
474,0.1600118942279681,0.1506885970147965,0.009323297213171646,0.0038932806999520866,color_gr,201
474,0.13993219450490715,0.13763128662096047,0.002300907883946674,0.004896588139661087,color_ri,201
474,0.172525003323685,0.187022015567773,-0.01449701224408802,0.005050058803689003,color_iz,201
148,0.14864864864864866,0.10810810810810811,0.04054054054054054,0.02561100224212661,missed_stars,202
326,0.04294478527607362,0.006134969325153374,0.03680981595092025,0.01124558452749902,missed_galaxies,202
474,0.1319876801161135,0.11468217136647238,0.017305508749641096,0.0033947028205735235,position,202
474,0.1393572223256459,0.10897973106565388,0.03037749125999204,0.006103924791628631,flux_r_mag,202
474,0.29633086834578537,0.2304752846763539,0.06585558366943146,0.013402695527215507,flux_r_nmgy,202
124,9.466876575423017,10.422510814722578,-0.955634239299564,0.49507216419552225,gal_angle_deg,202
154,0.2578595795189618,0.16608904804312705,0.09177053147583489,0.013333204715440946,gal_frac_dev,202
154,0.11434185952987533,0.07863261424968111,0.035709245280194195,0.007894797008007664,gal_axis_ratio,202
154,0.6680701452054727,0.3913935426353155,0.2766766025701569,0.061400551413249904,gal_radius_px,202
474,0.44227079717840473,0.4303516231410196,0.011919174037385197,0.008664987444865409,color_ug,202
474,0.15433125877430637,0.15686420661869838,-0.002532947844392087,0.004164862020906991,color_gr,202
474,0.15313678323699595,0.1469355535331631,0.006201229703832842,0.005340234731626649,color_ri,202
474,0.18618893645120105,0.19189013401504126,-0.005701197563840166,0.005959696625418195,color_iz,202
140,0.12142857142857143,0.09285714285714286,0.02857142857142857,0.0237443438079238,missed_stars,203
334,0.05389221556886228,0.008982035928143712,0.04491017964071856,0.012044409374838845,missed_galaxies,203
474,0.14195971107376393,0.1258840212232983,0.016075689850465716,0.002978331762491838,position,203
474,0.13463525287738762,0.10734718754512704,0.027288065332260584,0.00654289486563784,flux_r_mag,203
474,0.286852728031485,0.21345765807648903,0.07339506995499591,0.018030954802400845,flux_r_nmgy,203
128,10.595813685178378,11.084924942292215,-0.48911125711384507,0.29907914256140605,gal_angle_deg,203
157,0.23183960337979664,0.17297374574059934,0.05886585763919724,0.013058746764747341,gal_frac_dev,203
157,0.1266264629263189,0.0775157600350914,0.04911070289122745,0.009710106009794352,gal_axis_ratio,203
157,0.48836472040580026,0.33352475753971167,0.1548399628660888,0.04082333838934143,gal_radius_px,203
474,0.43085584809844224,0.39596837918682104,0.03488746891162122,0.011809044182797353,color_ug,203
474,0.144162365765617,0.1489776214318773,-0.004815255666260189,0.0029451866508891085,color_gr,203
474,0.1303980763849772,0.1354133510264615,-0.005015274641484321,0.005162957846737003,color_ri,203
474,0.17065980933706867,0.18409280056285898,-0.013432991225790222,0.006228961277778177,color_iz,203
133,0.11278195488721804,0.10526315789473684,0.007518796992481203,0.023973842693870893,missed_stars,204
341,0.04105571847507331,0.008797653958944282,0.03225806451612903,0.011803291376831705,missed_galaxies,204
474,0.1422725251272077,0.12683329013871827,0.015439234988489403,0.0032276679351289947,position,204
474,0.13645883141106196,0.10374839964991214,0.032710431761149815,0.006421804077107905,flux_r_mag,204
474,0.31169831855233887,0.22144729614846048,0.09025102240387842,0.01746185352677681,flux_r_nmgy,204
127,10.749944188987312,9.693086024498562,1.0568581644887582,0.99740361953997,gal_angle_deg,204
159,0.22095171244699302,0.1661511958560333,0.05480051659095963,0.012340864649058132,gal_frac_dev,204
159,0.14264350651637897,0.08931117481755113,0.05333233169882782,0.009688977388290486,gal_axis_ratio,204
159,0.5524771718005475,0.3577714979723446,0.19470567382820292,0.04635929980933738,gal_radius_px,204
474,0.40316773325703065,0.3955774586935661,0.007590274563464615,0.010887742431395321,color_ug,204
474,0.16204447370411834,0.1664317835621697,-0.004387309858051392,0.004441595185844572,color_gr,204
474,0.1388641519637439,0.13944177921932271,-0.0005776272555788243,0.005489859838329682,color_ri,204
474,0.16839076184356414,0.17900416857237936,-0.010613406728815236,0.004591483644679531,color_iz,204
124,0.08064516129032258,0.10483870967741936,-0.024193548387096774,0.023393539360582683,missed_stars,205
350,0.06,0.002857142857142857,0.05714285714285714,0.012424851589505055,missed_galaxies,205
474,0.13050536876292482,0.11664692467045269,0.013858444092472158,0.0031666283464876314,position,205
474,0.14305167887765885,0.11634110213979028,0.026710576737868575,0.005595827051302028,flux_r_mag,205
474,0.31329670838272333,0.2533537857349321,0.05994292264779127,0.013189191165810564,flux_r_nmgy,205
139,6.819155026141609,7.743322036195015,-0.9241670100534085,0.5892002417368649,gal_angle_deg,205
170,0.23240248529048857,0.15163392592223823,0.08076855936825036,0.012273678823114786,gal_frac_dev,205
170,0.1244574078849983,0.07562145209770214,0.048835955787296104,0.008089496533029192,gal_axis_ratio,205
170,0.7125895762476234,0.4069431727832342,0.3056464034643889,0.05738039688784295,gal_radius_px,205
474,0.4131830359054386,0.4023598160238747,0.010823219881563853,0.011260587363707926,color_ug,205
474,0.14268039162414023,0.14673473611525475,-0.00405434449111446,0.003085948193137769,color_gr,205
474,0.11299989220590793,0.11403801644135546,-0.0010381242354475587,0.004703267714533911,color_ri,205
474,0.1597371277720727,0.17841231334621074,-0.018675185574138005,0.005667914586429284,color_iz,205
132,0.09848484848484848,0.06060606060606061,0.03787878787878788,0.022022378945902824,missed_stars,206
342,0.049707602339181284,0.005847953216374269,0.043859649122807015,0.011089608395894127,missed_galaxies,206
474,0.1221864244486764,0.11180134536324682,0.010385079085429596,0.0024664048123804114,position,206
474,0.12353577903694525,0.09913128591517845,0.024404493121766794,0.004812042600322105,flux_r_mag,206
474,0.29016604833760085,0.2345289720627874,0.05563707627481337,0.011696149532043634,flux_r_nmgy,206
124,9.56883715821185,9.46969934582836,0.09913781238349072,0.31503529188601065,gal_angle_deg,206
152,0.2204284342607277,0.16402357890521413,0.0564048553555135,0.012819294848657908,gal_frac_dev,206
152,0.10821912753291017,0.07715231414023256,0.03106681339267756,0.006650417952260726,gal_axis_ratio,206
152,0.520214833227317,0.3224553534918327,0.19775947973548472,0.0446202685937789,gal_radius_px,206
474,0.38446030037839035,0.3736159884402828,0.010844311938107488,0.00799568234094539,color_ug,206
474,0.13018864889647463,0.1295957195061468,0.0005929293903278842,0.0028505307558860976,color_gr,206
474,0.12998718609693558,0.12538313721217026,0.004604048884765295,0.0051042438709221465,color_ri,206
474,0.19037419080260265,0.1951541061711683,-0.0047799153685656745,0.005935023096486479,color_iz,206
133,0.12030075187969924,0.11278195488721804,0.007518796992481203,0.021862181260040282,missed_stars,207
341,0.05571847507331378,0.002932551319648094,0.05278592375366569,0.01212672910741074,missed_galaxies,207
474,0.13370727518866624,0.11569528127586973,0.018011993912796495,0.003639676626414546,position,207
474,0.1307957939296952,0.11091110479512845,0.01988468913456675,0.005904040894929213,flux_r_mag,207
474,0.2866591763115384,0.21883013457286815,0.0678290417386702,0.015308132641818031,flux_r_nmgy,207
142,9.146161004158333,10.462475002060998,-1.316313997902665,0.4191498106795079,gal_angle_deg,207
176,0.25212770091964803,0.17889300917751816,0.07323469174212976,0.013023048403897687,gal_frac_dev,207
176,0.13520011028137413,0.08340481320821712,0.05179529707315699,0.008675867833953946,gal_axis_ratio,207
176,0.776186462481646,0.5182756866678063,0.25791077581383903,0.054712780692676134,gal_radius_px,207
474,0.4240915311064698,0.4005935231185447,0.023498007987925097,0.010721393822991171,color_ug,207
474,0.14248787635579058,0.15100242082139806,-0.008514544465607435,0.003562532659453399,color_gr,207
474,0.1438535658160011,0.14447178431189311,-0.0006182184958920627,0.0060239975800016705,color_ri,207
474,0.18108910224916888,0.19070516493787992,-0.009616062688711038,0.005880065869308402,color_iz,207
151,0.08609271523178808,0.08609271523178808,0.0,0.01828902002402473,missed_stars,208
323,0.05572755417956656,0.009287925696594427,0.04643962848297214,0.013112428531184795,missed_galaxies,208
474,0.11770052829956036,0.10216814087058933,0.015532387428971032,0.003306481166163469,position,208
474,0.1257759325594992,0.10357859546911548,0.02219733709038371,0.005085898304168027,flux_r_mag,208
474,0.29776610033857837,0.23313477142218025,0.06463132891639806,0.014301008417579317,flux_r_nmgy,208
125,9.591343727416636,8.861349780343494,0.7299939470731409,0.7675224160244212,gal_angle_deg,208
159,0.21969589180746388,0.15878031093106978,0.06091558087639402,0.012729267055411993,gal_frac_dev,208
159,0.11604420709551955,0.06830780450054294,0.047736402594976565,0.008393720366942995,gal_axis_ratio,208
159,0.8166571348999606,0.5385517430127122,0.27810539188724837,0.04972506604156006,gal_radius_px,208
474,0.37662580547105634,0.3548913624571256,0.021734443013930814,0.00984003801873069,color_ug,208
474,0.1348467454473405,0.13527874506875368,-0.00043199962141316585,0.002709321800225202,color_gr,208
474,0.1127202977396181,0.11150887518139767,0.0012114225582203959,0.004400687333567271,color_ri,208
474,0.13368157376580111,0.14257524783282882,-0.008893674067027747,0.004690397017987841,color_iz,208
121,0.1322314049586777,0.10743801652892562,0.024793388429752067,0.031722334260021585,missed_stars,209
353,0.059490084985835696,0.0084985835694051,0.05099150141643059,0.012322280124442359,missed_galaxies,209
474,0.14782865368247686,0.12606082521130654,0.021767828471170293,0.003957948824843637,position,209
474,0.1544064721095575,0.11495417588424259,0.03945229622531491,0.006719303446457123,flux_r_mag,209
474,0.37757958198993297,0.2732281571262269,0.10435142486370616,0.019660567464902638,flux_r_nmgy,209
126,11.394791805852012,12.15098119025362,-0.7561893844015962,0.49148469688700597,gal_angle_deg,209
159,0.2473190649887996,0.1662223049124788,0.0810967600763207,0.014443722984550092,gal_frac_dev,209
159,0.13297301754839766,0.0799092974624535,0.05306372008594409,0.008746925768158408,gal_axis_ratio,209
159,0.8491163998071035,0.4995270647862947,0.3495893350208088,0.07326608555854601,gal_radius_px,209
474,0.4335221008449474,0.39036907067039783,0.04315303017454955,0.011534254338190964,color_ug,209
474,0.15043324137314681,0.14745098456430666,0.002982256808840197,0.003355192451109971,color_gr,209
474,0.13652110849479268,0.13419775012371765,0.002323358371075021,0.005394743975314056,color_ri,209
474,0.1958143140850589,0.2080407856819458,-0.01222647159688697,0.00596452817990872,color_iz,209
140,0.15714285714285714,0.14285714285714285,0.014285714285714285,0.03086859823146825,missed_stars,210
334,0.038922155688622756,0.0029940119760479044,0.03592814371257485,0.010198821135719002,missed_galaxies,210
474,0.1258379867712252,0.11361064178103143,0.012227344990193742,0.002815885436441551,position,210
474,0.13402692352333204,0.10627108976139389,0.02775583376193815,0.0062293426998578025,flux_r_mag,210
474,0.30747985021698093,0.23692204768077466,0.07055780253620625,0.012352252890697742,flux_r_nmgy,210
129,9.722182574212072,10.025643857219382,-0.3034612830073095,0.3654844934747836,gal_angle_deg,210
157,0.21453924322325899,0.1535745612485323,0.06096468197472667,0.012274744511312928,gal_frac_dev,210
157,0.10984965164100169,0.07501025032472057,0.034839401316281146,0.008044538626674492,gal_axis_ratio,210
157,0.5822083469458015,0.37226705154920897,0.20994129539659245,0.05867917146665351,gal_radius_px,210
474,0.4238555709995501,0.39946280428400793,0.024392766715542035,0.010667860171167077,color_ug,210
474,0.15416980648528086,0.15088585423555298,0.003283952249727893,0.0032233579685733297,color_gr,210
474,0.12267779732962127,0.1219080976812604,0.0007696996483608146,0.00394920015112427,color_ri,210
474,0.16364033880546947,0.1715452751904638,-0.007904936384994336,0.004353117504975407,color_iz,210
141,0.1276595744680851,0.0851063829787234,0.0425531914893617,0.025274510186107064,missed_stars,211
333,0.06006006006006006,0.012012012012012012,0.04804804804804805,0.0117375200484606,missed_galaxies,211
474,0.1267252666928589,0.11485845878559074,0.011866807907268134,0.003400483811317441,position,211
474,0.12851200431156112,0.10185758041124268,0.026654423900318434,0.005802675989859534,flux_r_mag,211
474,0.2942241093025232,0.23988061228484545,0.05434349701767768,0.013506706894017577,flux_r_nmgy,211
125,10.755185605376504,11.715411596701044,-0.9602259913245406,0.3435512294647833,gal_angle_deg,211
157,0.25814162480423564,0.1671644309630113,0.09097719384122459,0.012935228479050775,gal_frac_dev,211
157,0.12703110074845766,0.08037161536984062,0.04665948537861699,0.008319668714813235,gal_axis_ratio,211
157,0.5938245430321817,0.4209180305054387,0.17290651252674324,0.0412086631945631,gal_radius_px,211
474,0.3818036895285284,0.3551387775183182,0.02666491201021016,0.009611149787262397,color_ug,211
474,0.16055202356475623,0.16044400190678199,0.00010802165797429786,0.004214761837259848,color_gr,211
474,0.13084428685023866,0.13468724143583946,-0.0038429545856007987,0.005539373140750188,color_ri,211
474,0.16219403230533697,0.1814283278897301,-0.019234295584393116,0.006962388286694482,color_iz,211
135,0.1037037037037037,0.08148148148148149,0.022222222222222223,0.021548664505181808,missed_stars,212
339,0.05014749262536873,0.008849557522123894,0.04129793510324484,0.011534617678365156,missed_galaxies,212
474,0.14745776128040156,0.12253130050319734,0.02492646077720411,0.004320244096682361,position,212
474,0.13937384843061873,0.11004865652447403,0.02932519190614471,0.006069251391930096,flux_r_mag,212
474,0.29886848497694635,0.2348151088917498,0.0640533760851966,0.013881083975023368,flux_r_nmgy,212
124,13.422602262406118,11.987307682451581,1.4352945799545365,1.2683735001163665,gal_angle_deg,212
155,0.2532071830563131,0.1750240209624596,0.07818316209385368,0.01310874455663872,gal_frac_dev,212
155,0.11253601132449405,0.08108280426833822,0.03145320705615581,0.006977146037820036,gal_axis_ratio,212
155,0.8542030996496708,0.5994579185322979,0.2547451811173727,0.06274247196414494,gal_radius_px,212
474,0.3823064813854579,0.36397845573884063,0.01832802564661731,0.008411501902288948,color_ug,212
474,0.15830568661567512,0.15793487896298586,0.0003708076526892296,0.0037314197017272463,color_gr,212
474,0.1493029740260917,0.14610969592648224,0.0031932780996094525,0.005414479205885226,color_ri,212
474,0.17922157191597354,0.1923814434801737,-0.013159871564200119,0.005747227466027615,color_iz,212
138,0.07971014492753623,0.06521739130434782,0.014492753623188406,0.01996536708911641,missed_stars,213
336,0.05654761904761905,0.008928571428571428,0.047619047619047616,0.012926973491598305,missed_galaxies,213
474,0.12490037994107082,0.11484283013311204,0.010057549807958773,0.0025297530338733213,position,213
474,0.1294999684564688,0.0990465329408558,0.030453435515613022,0.005586548290425812,flux_r_mag,213
474,0.3404640083453975,0.2482660201394054,0.09219798820599198,0.018671443960550312,flux_r_nmgy,213
120,8.638837236450591,9.429925991916324,-0.7910887554657301,0.6008803533027464,gal_angle_deg,213
153,0.23013895815472724,0.13689734283247645,0.09324161532225088,0.01413063300647992,gal_frac_dev,213
153,0.13397365335673933,0.08786804711716614,0.04610560623957314,0.008257124702118626,gal_axis_ratio,213
153,0.53530557322231,0.25298004507467736,0.2823255281476325,0.057508833611157696,gal_radius_px,213
474,0.3851269779379053,0.37275711095641784,0.012369866981487409,0.009447080519642952,color_ug,213
474,0.15486820604928384,0.15836754989607063,-0.0034993438467867334,0.0037689994756200398,color_gr,213
474,0.11534199636353962,0.1177558992788806,-0.0024139029153409882,0.004972180223027268,color_ri,213
474,0.16110495703390149,0.1740534774353423,-0.012948520401440783,0.005585219573454823,color_iz,213
126,0.11904761904761904,0.1111111111111111,0.007936507936507936,0.030557101589417518,missed_stars,214
348,0.05459770114942529,0.011494252873563218,0.04310344827586207,0.012196374972688332,missed_galaxies,214
474,0.12054058264799825,0.1054170370763735,0.01512354557162476,0.0035820518060249718,position,214
474,0.13727503400804725,0.10329539533729977,0.033979638670747485,0.006903719772835696,flux_r_mag,214
474,0.3106421277660423,0.23687705504277745,0.07376507272326474,0.016128071766075548,flux_r_nmgy,214
142,7.909733806135828,8.273578265816699,-0.36384445968086837,0.2966598847587769,gal_angle_deg,214
170,0.2075147070356518,0.13867957707331538,0.06883512996233654,0.011800226216917137,gal_frac_dev,214
170,0.11415883221177647,0.07587045799110168,0.03828837422067471,0.0069979477567176235,gal_axis_ratio,214
170,0.4810701577033397,0.2745975468663224,0.20647261083701723,0.05001126580243351,gal_radius_px,214
474,0.3994575414298883,0.38600190224004266,0.013455639189845447,0.01076721577156665,color_ug,214
474,0.12887521964301488,0.12799960084678827,0.0008756187962266364,0.0031257799821935266,color_gr,214
474,0.1046416044436033,0.1041290743228488,0.0005125301207544784,0.003782764233428593,color_ri,214
474,0.12475818043098663,0.13514717725173925,-0.010388996820752658,0.004790335572104671,color_iz,214
150,0.14,0.14666666666666667,-0.006666666666666667,0.025969637523072832,missed_stars,215
324,0.06172839506172839,0.006172839506172839,0.05555555555555555,0.012745318548364562,missed_galaxies,215
474,0.1271506798148573,0.11177577587737478,0.015374903937482544,0.003228856721483108,position,215
474,0.13489404952967118,0.1088673171199548,0.02602673240971635,0.0056796036994804485,flux_r_mag,215
474,0.2957924288627301,0.2235643607376526,0.07222806812507752,0.013099956959267588,flux_r_nmgy,215
127,9.650966190309527,10.171733600057332,-0.5207674097478026,0.3518290020443089,gal_angle_deg,215
158,0.22343503076537494,0.15304645231698233,0.0703885784483925,0.011917446503734183,gal_frac_dev,215
158,0.13086690599901576,0.08030977451299995,0.050557131486015754,0.008711191213604702,gal_axis_ratio,215
158,0.6352661714993243,0.4764096527963329,0.15885651870299108,0.032216834791064165,gal_radius_px,215
474,0.41797363934257353,0.40490907469100956,0.013064564651563975,0.010885164093720378,color_ug,215
474,0.15072356821341779,0.15409572811401442,-0.0033721599005965943,0.0040064921748169105,color_gr,215
474,0.14761719305990528,0.14691611405157287,0.0007010790083324095,0.005355425496035327,color_ri,215
474,0.18440254024079564,0.18829905093401822,-0.0038965106932225668,0.00517512609306101,color_iz,215
126,0.09523809523809523,0.0873015873015873,0.007936507936507936,0.025247577334264828,missed_stars,216
348,0.04310344827586207,0.005747126436781609,0.03735632183908046,0.010180054389392824,missed_galaxies,216
474,0.1264842270416583,0.11762677598403204,0.008857451057626248,0.002201473464438843,position,216
474,0.12731143059901998,0.10434754606627471,0.022963884532745265,0.0046800559640646985,flux_r_mag,216
474,0.32393414211225735,0.2509363375367143,0.07299780457554302,0.011664799473285694,flux_r_nmgy,216
136,10.522212134267805,11.151500612081474,-0.6292884778136588,0.8799082322369736,gal_angle_deg,216
165,0.25692811366237167,0.17992433776215788,0.07700377590021372,0.012884324081176823,gal_frac_dev,216
165,0.1098712730565881,0.07385550323860632,0.03601576981798174,0.007386450817293364,gal_axis_ratio,216
165,0.5931117424286398,0.38401541507558645,0.20909632735305353,0.04784332962563382,gal_radius_px,216
